movie_id,title,industry,genre,budget_million,release_year,runtime_min,critic_rating,audience_rating,review_sentiment,review_volume,star_power,social_media_buzz,marketing_spend_million,box_office_collection
229,Uri: The Surgical Strike (2014) (2015),Marathi,Drama,6.85,2022,158,7.6,7.2,-0.39,2917,4.5,1443,6.17,77.2
230,Bajirao Mastani (2013),Hindi,Action,162.77,2023,139,6.7,6.7,0.59,3549,7.9,1957,33.17,789.09
231,Bhool Bhulaiyaa 2 (2023),Tamil,Drama,64.91,2014,134,4.4,3.7,0.24,1416,7.2,10,53.31,119.25
232,Krrish 3 (2018),Hindi,Thriller,139.34,2020,136,6.5,8.5,-0.11,1295,4.2,3043,65.14,570.16
233,Mubarakan (2011),Hindi,Romance,181.3,2021,130,6.6,6.6,0.82,2156,6.1,5303,35.6,779.14
234,Tiger 3 (2023),Hindi,Comedy,177.94,2011,119,6.5,5.2,0.83,1724,6.7,1232,42.88,599.02
235,Happy New Year (2011),Hindi,Crime,140.32,2016,131,5.4,5.7,0.71,1225,5.4,10,2.74,935.24
236,Vikram Vedha (2012),Hindi,Biopic,56.56,2012,121,7.4,8.6,0.35,2878,7.7,2002,6.75,399.08
237,Jailer (2025) (2018),Tamil,Sports,80.35,2012,145,7.7,7.8,-0.79,2776,3.9,3630,21.87,329.5
238,Sultan (2017) (2013),Hindi,Comedy,186.81,2022,141,5.9,5.2,0.54,265,5.2,3986,75.8,822.88
239,Baahubali: The Beginning,Telugu,Thriller,35.13,2022,149,5.8,6.3,0.94,225,6.5,10,30.47,111.94
240,Eega (2014),Kannada,Drama,15.59,2012,140,6.2,6.7,0.65,2621,6.1,892,14.03,63.8
241,Vikram (2013),Telugu,Drama,33.36,2011,142,8.1,8.0,0.22,2539,6.5,148,30.02,49.07
242,Tiger 3 (2017),Malayalam,Biopic,50.93,2015,164,6.2,6.6,0.09,696,5.7,10,45.84,96.36
243,Kantara (2012),Telugu,Romance,11.54,2017,140,6.3,6.0,-0.45,2345,8.2,10,10.39,21.38
244,Rockstar (2022) (2025),Hindi,Drama,211.6,2016,133,6.8,8.5,0.87,2031,7.3,1538,43.09,809.7
245,Baahubali: The Beginning (2025),Kannada,Action,6.96,2022,172,8.1,8.5,0.84,2305,6.4,3101,6.26,137.75
246,Aruvi (2021) (2012),Hindi,Drama,140.9,2020,147,4.2,2.4,-0.11,2887,5.8,2253,21.03,580.42
247,Raid,Hindi,Thriller,75.08,2011,112,6.4,6.8,0.83,2069,3.9,6258,65.55,839.52
248,Uri: The Surgical Strike (2023),Hindi,Musical,42.36,2024,139,4.9,5.9,0.09,1761,7.8,10,38.12,349.22
249,Queen (2014) (2015),Hindi,Drama,118.1,2012,141,6.6,8.4,-0.77,2823,9.5,3342,16.46,725.28
250,Shershaah,Hindi,Action,280.29,2013,157,7.1,5.2,-0.78,1364,6.6,2285,13.87,1370.53
251,Jai Bhim (2015),Hindi,Thriller,56.15,2012,140,8.6,7.9,0.49,2750,7.6,1474,1.76,248.07
252,Gangs of Wasseypur (2020),Hindi,Biopic,21.5,2017,131,6.7,7.0,0.05,3508,3.5,1965,16.22,123.47
253,Premam (2011),Malayalam,Action,25.24,2016,136,6.1,6.5,-0.47,3165,2.0,1148,22.72,110.93
254,Andhadhun (2023),Hindi,Comedy,241.94,2013,134,5.3,4.6,0.6,1552,4.2,2706,29.65,361.29
255,Ek Villain (2021),Hindi,Action,153.44,2013,137,6.5,4.4,0.94,2028,5.1,10,33.85,393.44
256,Bell Bottom (2025),Tamil,Comedy,76.06,2011,122,6.9,7.9,-0.83,3058,3.4,1213,27.33,83.01
257,Kaithi (2016) (2021),Marathi,Thriller,99.09,2024,138,7.7,6.6,-0.08,2105,5.2,3261,72.01,458.55
258,Petta,Tamil,Thriller,65.79,2022,128,4.9,4.8,0.65,2521,9.1,2230,57.23,197.1
259,Vikram (2012),Tamil,Drama,31.34,2023,123,7.7,9.2,-0.26,3237,6.1,1152,13.51,59.41
260,Zindagi Na Milegi Dobara (2012),Tamil,Family,37.13,2011,170,6.8,6.2,0.87,847,7.1,4771,33.42,150.47
261,Soorarai Pottru (2023) (2010),Malayalam,Action,45.07,2010,121,7.8,8.9,-0.53,2460,5.9,1987,21.75,83.22
262,PK,Hindi,Romance,89.45,2010,150,5.0,6.3,-0.16,2585,5.7,846,78.41,257.51
263,Kabali (2021) (2021),Hindi,Drama,233.88,2021,110,4.1,3.4,0.7,1209,6.2,3292,50.54,871.05
264,Queen (2014) (2022),Tamil,Family,66.91,2017,147,6.3,6.8,0.06,3081,10.0,126,44.8,203.86
265,Sairat,Marathi,Thriller,73.14,2023,125,6.9,9.2,0.7,182,7.6,1281,35.51,221.84
266,Fukrey Returns (2015),Hindi,Musical,102.08,2025,141,4.1,5.3,-0.21,1532,5.3,10,31.15,666.69
267,Krrish 3 (2021),Kannada,Drama,34.63,2019,126,6.7,6.3,0.57,3761,3.3,1440,31.17,50.84
268,Lucifer (2017),Malayalam,Romance,12.8,2015,141,5.2,6.5,0.94,4789,4.5,1446,11.52,82.62
269,Mubarakan (2010),Hindi,Thriller,23.43,2023,126,7.4,8.4,0.9,2421,9.8,1251,21.09,221.13
270,Sairat (2014),Marathi,Thriller,82.65,2024,143,6.6,7.3,0.03,2241,6.2,10,10.59,217.03
271,Ek Tha Tiger,Bengali,Drama,27.95,2012,158,6.5,6.3,-0.87,1074,4.0,3076,25.16,122.35
272,Krrish 3 (2021),Hindi,Comedy,64.35,2016,139,5.5,6.4,0.83,2800,6.9,3187,4.66,687.58
273,Fukrey (2024),Kannada,Thriller,75.1,2024,142,4.8,5.8,-0.06,3663,6.2,1963,67.59,158.37
274,Bajrangi Bhaijaan (2017) (2016),Malayalam,Romance,90.31,2017,138,6.2,7.2,-0.08,2390,3.6,2339,64.49,345.44
275,Sultan (2017) (2025),Telugu,Thriller,25.21,2018,152,7.5,7.6,-0.41,393,6.9,10,0.63,66.12
276,Neerja,Hindi,Romance,50.68,2022,160,5.3,3.5,-0.16,3309,5.8,1531,6.74,449.79
277,Tiger 3 (2011),Hindi,Action,278.05,2025,171,6.5,3.9,-0.32,2101,4.0,3512,20.37,1195.1
278,Tanhaji,Kannada,Comedy,28.32,2012,135,5.9,6.3,0.07,2924,2.6,3959,25.49,96.78
279,Vikram Vedha (2019),Kannada,Comedy,20.74,2015,142,5.6,6.1,0.06,1498,7.9,4978,18.67,149.28
280,Neerja (2017),Hindi,Romance,246.42,2015,146,5.9,6.7,0.4,4201,3.9,986,53.43,894.54
281,Arjun Reddy (2010),Tamil,Action,41.6,2025,123,7.4,9.3,-0.82,2991,2.5,1463,37.44,81.27
282,Padmaavat (2011),Kannada,Action,19.07,2024,132,4.7,4.2,-0.73,639,7.2,10,17.16,72.7
283,Arjun Reddy,Hindi,Crime,121.39,2017,129,7.6,8.8,-0.92,2411,6.5,3944,48.79,413.71
284,Baahubali: The Beginning (2021) (2015),Telugu,Drama,86.64,2015,156,5.2,6.1,-0.85,495,4.7,2818,54.32,382.49
285,Paan Singh Tomar (2016) (2011),Hindi,Thriller,117.83,2012,156,6.2,5.9,-0.51,2998,4.6,10,40.11,283.63
286,Brahmastra: Part One,Hindi,Drama,134.15,2016,128,5.3,5.3,0.19,3480,5.5,187,7.63,872.25
287,Yeh Jawaani Hai Deewani (2020) (2019),Hindi,Action,50.73,2011,158,7.7,6.9,0.53,1780,7.2,3894,45.66,460.27
288,Drishyam (Malayalam) (2019),Tamil,Action,29.81,2024,112,7.1,8.6,0.14,1779,4.5,504,13.54,91.81
289,PK (2017),Tamil,Thriller,27.53,2023,141,4.3,5.8,-0.69,2505,3.9,2014,24.78,89.35
290,Sultan (2017) (2018),Kannada,Crime,80.8,2013,142,7.9,7.7,-0.2,3073,5.3,10,23.2,169.83
291,Super Deluxe,Hindi,Romance,190.22,2010,148,3.9,4.8,0.92,2629,6.5,4022,14.78,576.23
292,Baahubali 2: The Conclusion (2019),Telugu,Drama,24.7,2025,137,8.7,9.4,0.93,2022,7.2,385,16.18,54.14
293,Maheshinte Prathikaaram (2022),Tamil,Action,33.33,2025,137,7.2,6.6,0.34,1711,7.3,10,30.0,110.87
294,Bangalore Days (2011) (2016),Hindi,Action,137.41,2023,129,6.7,7.1,-0.96,2179,8.2,10,22.38,542.45
295,Drishyam,Tamil,Family,24.54,2015,149,5.4,4.6,-0.7,689,5.0,10,22.09,36.59
296,Krrish 3 (2011),Hindi,Drama,231.79,2025,153,5.6,5.3,-0.07,744,4.9,10,12.38,1266.54
297,Vicky Donor (2012),Malayalam,Comedy,49.12,2011,142,8.2,10.0,0.72,1754,8.6,2788,44.21,191.43
298,Tanu Weds Manu (2019) (2022),Hindi,Action,293.47,2018,130,5.7,5.1,-0.24,1350,6.4,3033,33.25,1454.02
299,Mersal (2019),Kannada,Romance,66.13,2013,117,5.5,6.5,0.31,2507,3.5,1583,4.75,164.6
300,Kantara (2018),Telugu,Action,81.48,2011,145,7.5,7.9,0.53,1295,5.3,499,70.66,76.7
301,KGF: Chapter 2 (2022),Telugu,Romance,88.92,2017,123,8.7,8.1,0.02,248,9.5,77,72.27,180.64
302,Dangal,Tamil,Drama,42.21,2019,107,8.4,9.4,0.54,2639,7.5,1623,37.99,158.72
303,Masaan (2017),Malayalam,Action,85.68,2018,131,7.8,7.2,0.79,2586,3.9,10,56.61,282.59
304,Dabangg (2013) (2023),Malayalam,Comedy,36.04,2020,149,3.8,3.4,0.61,1062,4.3,276,32.44,72.82
305,Jhund,Kannada,Drama,74.39,2012,152,6.0,5.5,-0.85,3935,7.5,4387,0.73,130.34
306,My Name Is Khan (2016) (2021),Tamil,Romance,83.86,2023,134,4.5,6.8,0.57,2562,9.3,10,12.47,338.73
307,Ra.One,Malayalam,Drama,45.59,2010,132,7.6,6.2,-0.07,1702,5.8,3476,41.03,92.64
308,Lipstick Under My Burkha (2025),Telugu,Comedy,14.4,2024,133,6.6,5.7,-0.63,1989,4.0,10,12.96,14.97
309,Master (2023) (2015),Marathi,Musical,57.75,2025,125,3.7,4.7,-0.43,5003,9.3,1270,36.46,69.22
310,Jai Bhim (2018),Hindi,Drama,267.48,2022,141,7.1,7.2,-0.94,1875,7.0,849,33.57,1327.4
311,Visaranai (2025) (2024),Hindi,Comedy,96.76,2024,130,6.9,7.2,0.57,3866,4.4,1815,61.37,171.67
312,Vikram (2024) (2022),Hindi,Romance,203.03,2011,139,5.0,5.9,0.25,2477,4.4,2233,75.69,393.66
313,Gangs of Wasseypur (2014) (2019),Tamil,Thriller,89.28,2025,127,6.5,7.8,-0.52,435,7.7,364,46.95,236.71
314,Soodhu Kavvum (2015),Tamil,Comedy,41.98,2018,161,7.6,7.7,0.72,2099,2.6,908,19.72,97.06
315,Master (2013),Hindi,Drama,288.76,2020,131,9.0,7.7,0.96,851,5.2,10,39.1,777.07
316,Bangalore Days (2011) (2015),Tamil,Thriller,56.65,2018,159,2.3,3.1,0.08,1439,6.7,502,50.98,135.73
317,Chennai Express (2015),Hindi,Musical,91.54,2019,97,6.0,5.8,0.89,3789,5.5,1885,9.04,251.76
318,Sairat (2021) (2014),Marathi,Drama,14.46,2024,149,6.1,6.2,-0.12,1969,6.1,292,13.01,68.04
319,Gangs of Wasseypur (2014),Telugu,Biopic,78.29,2019,140,6.1,7.3,-0.89,2648,10.0,10,13.95,176.09
320,Mersal (2021),Marathi,Action,55.91,2023,133,8.6,8.1,0.34,1275,5.4,10,28.72,116.59
321,Panga (2014),Hindi,Drama,199.66,2016,162,6.0,6.4,0.65,3241,6.2,2745,27.61,863.29
322,Goliyon Ki Raasleela Ram-Leela (2013),Hindi,Biopic,51.76,2010,105,6.2,5.6,-0.14,2407,7.1,837,3.73,332.29
323,English Vinglish,Hindi,Drama,135.35,2013,128,7.5,7.9,-0.76,2414,7.6,714,18.99,488.09
324,Shershaah (2025),Hindi,Drama,222.75,2012,144,4.9,5.7,0.88,1572,1.6,2047,19.11,457.4
325,Fukrey (2023),Hindi,Romance,249.76,2024,125,4.3,6.1,0.55,3250,10.0,3062,1.57,441.9
326,Jailer,Bengali,Crime,20.91,2012,145,7.3,9.5,0.7,608,1.4,777,18.82,86.9
327,Krrish 3 (2016),Tamil,Action,43.12,2011,124,5.4,5.3,-0.5,744,8.3,3786,38.81,247.44
328,Drishyam (2023) (2013),Malayalam,Drama,97.62,2011,131,4.5,4.7,0.62,2041,2.5,2082,5.4,179.0
329,Dabangg (2013) (2022),Hindi,Thriller,49.41,2010,147,2.5,3.2,-0.01,5145,4.9,1081,7.62,242.11
330,Laal Singh Chaddha,Hindi,Romance,94.9,2012,126,7.3,6.7,-0.17,3886,1.6,463,8.5,340.97
331,Gadar 2 (2019),Hindi,Drama,132.34,2011,145,6.9,8.3,-0.99,2077,5.5,4500,60.41,1413.4
332,Queen (2014) (2012),Hindi,Thriller,39.3,2018,103,8.2,9.2,0.74,199,3.2,535,20.94,251.81
333,Rockstar (2022) (2017),Marathi,Romance,87.04,2023,145,6.9,6.1,-0.33,3228,9.4,2908,68.38,94.11
334,Stree (2012),Hindi,Drama,134.64,2020,101,6.4,5.9,0.92,4127,8.5,2312,9.19,611.78
335,Badlapur (2019),Hindi,Thriller,153.57,2011,142,3.4,3.1,0.36,2820,7.0,844,45.14,380.76
336,Talvar (2020) (2019),Hindi,Thriller,247.07,2017,125,5.5,5.9,0.12,776,4.3,4144,49.21,1434.94
337,Fukrey Returns (2023),Hindi,Action,251.6,2016,137,5.1,4.8,-0.61,1989,6.8,2257,23.75,1512.65
338,Article 15,Hindi,Drama,234.96,2018,150,5.9,6.5,-0.18,2141,5.1,5607,50.63,1107.08
339,Brahmastra: Part One (2018),Tamil,Family,4.31,2015,118,8.0,7.5,-0.32,140,4.9,3052,3.88,101.42
340,Mahanati (2014),Telugu,Drama,18.11,2010,164,7.2,7.7,0.34,2583,6.2,10,16.3,52.85
341,Drishyam (Telugu remake) (2019),Malayalam,Crime,6.21,2010,141,6.7,5.7,0.47,1265,4.2,409,5.59,45.64
342,Chhichhore,Hindi,Thriller,104.25,2016,130,5.3,4.2,-0.1,1304,8.3,10,77.71,456.2
343,My Name Is Khan,Telugu,Action,68.58,2018,124,6.1,5.5,0.15,1730,6.1,344,61.72,314.64
344,Baahubali 2: The Conclusion,Telugu,Drama,3.85,2011,110,5.8,4.5,-0.67,1490,6.3,5426,3.47,87.2
345,Tiger Zinda Hai (2023),Kannada,Romance,81.47,2014,132,7.1,7.7,-0.69,1310,6.9,2934,67.43,217.9
346,Rustom,Tamil,Thriller,87.29,2012,157,5.7,7.0,0.06,2191,10.0,2696,60.07,206.26
347,Vikram (2018),Hindi,Romance,168.88,2012,139,8.6,8.1,0.24,1362,7.1,4861,59.2,631.14
348,Fukrey Returns (2010),Telugu,Action,69.42,2010,120,5.4,4.4,-0.9,3603,6.1,547,61.08,101.29
349,Queen,Hindi,Action,176.65,2023,128,7.0,6.8,-0.19,2188,7.5,1733,4.86,704.51
350,Jailer (2025) (2016),Tamil,Drama,1.58,2021,150,6.8,7.7,-0.84,678,3.7,2199,1.42,64.54
351,Soorarai Pottru (2023) (2024),Malayalam,Drama,92.26,2018,137,5.2,8.2,0.34,2969,6.2,2425,44.98,121.06
352,Piku (2015),Telugu,Thriller,63.03,2020,127,4.8,5.4,0.01,1343,4.0,3169,26.29,141.08
353,Mubarakan (2016),Telugu,Romance,93.37,2016,118,7.6,6.5,-0.41,3075,8.1,889,40.27,205.62
354,Vada Chennai (2012),Hindi,Thriller,219.5,2010,132,5.8,5.4,-0.79,1586,7.4,2396,20.93,234.54
355,Sivaji,Hindi,Romance,111.94,2021,166,8.0,7.7,0.26,2244,6.1,2722,57.36,879.54
356,Raanjhanaa (2016) (2025),Hindi,Romance,33.04,2020,134,4.9,5.5,-0.68,1684,10.0,10,29.74,195.76
357,Lucifer (2021) (2014),Tamil,Drama,68.5,2019,133,7.2,6.2,0.67,2894,3.8,1575,45.89,216.8
358,Kesari (2018),Hindi,Drama,7.71,2016,117,7.7,6.7,-0.98,355,10.0,5234,6.94,185.24
359,Thuppakki (2023),Telugu,Drama,51.99,2015,136,9.9,9.5,0.89,3738,10.0,128,46.79,94.11
360,Piku (2024),Malayalam,Comedy,49.81,2012,147,6.1,5.0,-0.46,2472,5.1,4068,39.63,256.9
361,Don 2,Telugu,Thriller,77.24,2010,120,3.4,2.9,-0.13,2350,3.7,10,50.86,48.12
362,Vikram (2024) (2013),Malayalam,Comedy,60.28,2013,121,5.5,5.8,0.17,732,5.2,10,29.4,111.49
363,Kaithi (2016) (2021),Marathi,Biopic,99.2,2010,149,7.8,7.1,-0.84,1422,8.0,2873,66.2,579.61
364,Dabangg (2013) (2019),Hindi,Musical,97.91,2020,138,5.2,5.1,-0.45,2101,5.8,587,71.66,482.96
365,Baahubali 2: The Conclusion (2019) (2014),Telugu,Musical,36.17,2020,135,6.4,7.5,0.23,1248,5.3,4674,25.12,235.8
366,Maheshinte Prathikaaram (2013),Tamil,Family,66.0,2022,128,5.4,5.0,-0.45,1580,5.6,10,59.4,86.71
367,Baahubali: The Beginning (2023),Kannada,Drama,41.36,2022,144,5.7,6.2,0.69,1504,7.1,10,32.42,65.8
368,Singham (2016),Kannada,Romance,84.42,2021,134,8.1,7.9,0.65,304,6.3,10,64.58,113.59
369,Tanu Weds Manu,Kannada,Family,78.05,2022,152,5.8,5.4,-0.09,2059,6.5,604,64.56,154.75
370,Piku (2013),Hindi,Drama,288.28,2015,154,7.2,5.8,-0.53,758,10.0,10,50.73,566.31
371,Baahubali 2: The Conclusion (2013),Telugu,Drama,24.95,2014,132,7.2,7.0,0.43,1561,5.6,463,22.45,83.24
372,Pushpa: The Rule,Telugu,Action,15.47,2019,136,6.3,7.7,0.9,3529,10.0,10,13.92,44.54
373,Barfi! (2020) (2019),Telugu,Drama,25.89,2022,148,7.3,8.1,0.82,1851,5.8,2518,16.2,87.54
374,Tiger Zinda Hai (2010),Bengali,Thriller,41.71,2015,154,5.4,5.0,0.06,1370,7.8,10,9.88,60.61
375,Piku (2022),Hindi,Family,14.54,2022,180,7.5,6.7,0.58,5167,5.2,10,13.09,125.53
376,Zindagi Na Milegi Dobara (2025),Telugu,Thriller,38.33,2022,147,6.2,5.4,0.07,1013,7.1,10,31.1,126.48
377,Padmaavat (2025),Hindi,Comedy,281.63,2011,138,6.6,5.8,-0.52,2675,7.3,2020,78.6,430.23
378,Dabangg (2010),Hindi,Drama,25.35,2024,133,5.8,6.1,-0.27,2882,5.5,3440,22.82,191.83
379,Tiger 3 (2025),Tamil,Thriller,57.35,2017,161,5.9,6.8,-0.06,1890,6.4,1999,51.62,299.37
380,Housefull 3 (2017),Tamil,Romance,32.37,2025,155,5.4,5.5,-0.8,2353,5.4,3006,29.13,131.4
381,Mahanati (2011),Hindi,Action,160.39,2015,129,6.1,4.8,0.82,1552,8.5,3236,36.53,1101.14
382,Andhadhun (2015) (2021),Marathi,Comedy,92.26,2012,120,8.6,8.5,0.96,2724,8.5,2482,7.31,102.56
383,Baahubali: The Beginning (2010),Telugu,Thriller,61.07,2021,160,6.4,5.6,0.77,1980,4.0,2397,3.18,86.15
384,Jailer (2025) (2012),Bengali,Musical,33.94,2017,156,6.8,6.8,-0.85,1950,7.0,1522,30.55,84.43
385,Thuppakki (2025) (2014),Malayalam,Crime,70.28,2021,168,3.0,2.8,0.17,1587,7.5,2809,49.51,416.31
386,Raanjhanaa,Hindi,Action,260.75,2012,149,7.0,6.2,0.39,1982,5.4,10,5.67,2025.13
387,Neerja (2010),Marathi,Drama,18.95,2013,124,6.3,4.6,-0.43,3560,5.0,10,17.05,30.68
388,Sultan (2017) (2017),Hindi,Biopic,227.13,2025,172,5.9,6.4,-0.61,3387,3.7,10,42.7,415.38
389,The Lunchbox,Hindi,Drama,189.72,2018,154,8.1,7.7,-0.05,1900,7.8,4669,43.28,741.39
390,Super Deluxe (2021),Tamil,Action,52.22,2017,147,5.3,5.2,-0.02,2782,4.4,1875,47.0,121.41
391,Thuppakki (2022),Hindi,Romance,110.55,2018,152,5.8,4.7,0.7,743,5.2,3482,66.68,493.68
392,Raanjhanaa (2024),Hindi,Romance,294.29,2021,130,4.0,4.7,0.52,3746,6.5,10,20.66,465.44
393,Sairat (2011),Marathi,Action,70.25,2013,99,6.4,6.1,0.46,739,4.9,1922,59.91,81.4
394,KGF: Chapter 1 (2016),Telugu,Romance,86.08,2021,143,6.1,5.7,0.39,2405,7.3,1328,11.76,344.6
395,War (2019),Telugu,Thriller,76.25,2017,172,7.1,8.3,0.93,127,6.5,2461,54.33,157.17
396,Gangs of Wasseypur (2022),Hindi,Drama,278.7,2022,142,6.9,6.9,0.03,2209,4.7,400,64.92,773.9
397,Raanjhanaa (2016) (2019),Hindi,Action,130.83,2020,142,7.8,8.8,0.33,2210,8.0,2851,9.75,826.48
398,Raees (2023),Telugu,Comedy,69.27,2012,123,5.5,7.0,-0.1,1823,3.7,989,34.4,156.22
399,Dangal (2012) (2012),Hindi,Thriller,290.75,2013,136,5.5,7.3,-0.7,205,4.9,10,76.49,1963.84
400,Hamari Adhuri Kahani,Malayalam,Thriller,40.71,2015,161,6.6,5.5,-0.81,127,3.9,5067,32.75,231.25
401,Kantara (2013),Telugu,Thriller,42.81,2020,129,7.6,7.9,-0.37,1005,3.5,1062,16.29,75.24
402,Soodhu Kavvum (2014),Hindi,Action,23.16,2014,153,5.6,5.6,-0.07,2438,8.1,1329,20.84,263.22
403,Laal Singh Chaddha (2022),Telugu,Thriller,66.06,2012,137,5.8,7.8,0.65,1977,5.9,3598,50.64,98.99
404,Mukkabaaz (2022),Hindi,Musical,297.98,2018,136,6.1,6.4,0.7,396,6.1,968,22.52,2109.89
405,Toofan (2013),Hindi,Musical,165.05,2024,149,6.6,7.9,-0.28,2015,3.5,10,43.96,577.92
406,Andhadhun (2022),Hindi,Comedy,68.05,2025,134,4.9,5.6,-0.26,279,9.4,10,16.68,195.14
407,Uri: The Surgical Strike (2014) (2019),Hindi,Musical,279.68,2015,147,5.3,5.7,0.09,169,10.0,1483,12.3,1551.01
408,Singham (2018),Hindi,Thriller,104.39,2020,114,7.5,7.7,-0.62,1855,9.7,10,21.47,188.13
409,Tanu Weds Manu (2019) (2025),Hindi,Musical,127.63,2012,108,5.8,7.4,0.3,2674,6.8,1964,69.15,808.66
410,KGF: Chapter 1 (2015),Telugu,Thriller,43.52,2021,169,6.8,7.1,-0.37,3236,4.4,2922,31.39,188.46
411,Krrish 3 (2025),Hindi,Thriller,130.28,2013,145,6.0,6.7,-0.44,2011,1.0,10,10.1,312.69
412,KGF: Chapter 2 (2011),Telugu,Drama,52.38,2023,122,6.5,7.0,-0.61,993,4.6,422,47.14,141.5
413,Tiger Zinda Hai (2017),Hindi,Comedy,38.5,2018,130,7.4,8.2,-0.86,210,7.8,1666,34.65,237.69
414,Paan Singh Tomar (2016) (2023),Hindi,Biopic,73.04,2015,129,7.9,9.3,0.13,456,5.0,10,58.71,200.26
415,Lucifer (2021),Malayalam,Thriller,36.6,2010,84,6.6,7.4,-0.01,1275,4.2,664,32.94,87.37
416,Thank God (2016),Hindi,Drama,64.91,2018,156,6.1,7.7,0.42,458,2.4,3666,46.38,519.96
417,Yeh Jawaani Hai Deewani (2016),Bengali,Comedy,14.97,2025,112,4.9,6.4,0.17,2146,6.4,486,1.16,58.64
418,Krrish 3 (2018),Tamil,Crime,6.34,2022,156,6.8,7.6,-0.96,1589,6.5,1746,5.71,74.97
419,Kabali (2010),Hindi,Drama,276.48,2015,141,6.5,8.6,-0.79,362,2.9,950,66.93,1876.62
420,Thank God (2023),Hindi,Romance,196.48,2014,149,6.2,6.9,-0.99,997,5.4,156,30.2,459.68
421,Housefull 3 (2025),Marathi,Romance,36.59,2010,111,4.9,4.8,-0.65,543,5.1,3108,32.93,200.38
422,Kesari (2022),Marathi,Action,91.39,2014,150,7.4,9.3,0.28,3624,7.7,5670,78.92,517.12
423,Aruvi (2021) (2012),Hindi,Family,47.51,2019,141,6.9,6.7,0.72,2381,6.9,3481,40.43,435.63
424,KGF: Chapter 1 (2015) (2013),Telugu,Biopic,40.28,2018,130,5.9,7.2,0.29,3922,2.9,10,36.25,106.8
425,Mahanati (2022),Hindi,Drama,248.49,2017,140,6.8,6.4,-0.66,151,7.5,2958,70.07,355.72
426,Barfi! (2020) (2021),Kannada,Action,52.67,2019,135,6.5,8.8,0.18,2824,7.0,4717,5.81,134.85
427,Paan Singh Tomar (2016),Hindi,Drama,209.68,2023,160,7.8,6.7,0.52,1108,5.5,4532,49.15,1170.23
428,Bangalore Days (2023),Malayalam,Thriller,26.34,2025,131,5.2,3.6,0.03,1741,6.1,3230,23.71,115.68
429,Tiger 3 (2013),Hindi,Drama,39.91,2010,170,5.9,6.8,0.2,3602,8.0,10,35.92,70.62
430,Kick,Hindi,Romance,38.79,2020,159,5.4,6.8,-0.09,1479,4.9,2135,34.91,207.97
431,Bell Bottom (2025),Hindi,Action,128.03,2017,138,9.0,6.6,0.98,2840,5.6,2425,9.37,720.6
432,Fukrey Returns (2014),Kannada,Drama,23.18,2014,146,7.1,7.5,-0.07,974,6.1,10,2.92,55.97
433,Krrish 3 (2021),Hindi,Thriller,251.64,2014,142,8.7,10.0,0.59,3026,5.2,4696,58.82,1770.15
434,Tanhaji (2013),Tamil,Romance,8.5,2012,168,6.4,7.8,-0.42,2046,8.4,10,7.65,26.91
435,Brahmastra (2014),Marathi,Comedy,44.13,2011,113,6.4,7.6,-0.52,2752,6.2,618,39.72,110.3
436,Vada Chennai (2016),Kannada,Romance,66.26,2024,136,7.5,7.7,0.2,2593,6.3,1630,19.95,177.15
437,Dabangg (2013) (2018),Tamil,Comedy,48.3,2023,131,7.9,8.3,0.19,2855,3.8,5205,40.9,206.08
438,Maheshinte Prathikaaram (2022),Malayalam,Drama,50.36,2019,139,6.4,6.9,0.32,2794,7.6,1111,45.32,246.24
439,Maheshinte Prathikaaram (2010),Malayalam,Romance,35.83,2022,134,5.8,5.6,0.54,1927,8.7,4796,32.25,121.42
440,Gully Boy (2019),Hindi,Action,38.61,2012,157,7.7,9.0,-1.0,3123,7.4,5139,34.75,396.22
441,Tanhaji (2021) (2023),Hindi,Drama,211.74,2012,137,7.3,7.9,0.59,124,2.7,3266,36.39,767.22
442,Chhichhore (2014),Tamil,Romance,27.74,2019,153,6.2,7.9,-0.05,1155,9.4,839,24.97,43.81
443,Andhadhun (2015) (2016),Hindi,Drama,253.11,2014,122,6.6,6.6,-0.62,141,6.5,10,66.69,1183.09
444,Mukkabaaz (2011),Malayalam,Action,25.36,2022,147,5.8,6.0,0.01,711,8.0,4372,22.82,101.44
445,Sivaji (2018),Hindi,Drama,204.85,2025,128,7.4,7.7,-0.44,2146,8.6,1607,65.36,1599.15
446,The Lunchbox (2019),Malayalam,Action,23.32,2013,184,7.4,10.0,0.9,3674,5.5,572,20.99,114.49
447,Rockstar (2022) (2022),Telugu,Romance,88.25,2025,117,5.7,7.3,0.11,875,6.4,3153,39.69,291.5
448,Kahaani (2023),Hindi,Musical,186.79,2013,120,6.2,5.9,0.62,667,8.1,3028,35.58,817.0
449,Magadheera,Telugu,Thriller,69.98,2025,159,5.2,5.4,-0.23,3222,7.2,10,62.98,106.27
450,Drishyam (2023) (2019),Malayalam,Musical,21.36,2020,135,6.9,7.6,0.04,2999,5.4,3913,15.92,131.69
451,Pushpa: The Rise (2011),Telugu,Thriller,45.15,2023,154,6.9,10.0,0.31,1628,5.0,1755,40.63,153.59
452,Premam (2019),Tamil,Sports,24.69,2014,128,8.2,7.6,-0.95,1637,3.7,3558,22.22,106.85
453,Asuran (2023),Hindi,Drama,181.01,2023,143,5.9,6.8,0.28,1627,5.0,2290,66.81,355.63
454,Barfi! (2022),Hindi,Crime,234.27,2025,151,5.9,7.4,0.65,1694,7.2,10,23.61,802.33
