movie_id,title,genre,budget_million,release_year,runtime_min,critic_rating,audience_rating,review_sentiment,review_volume,star_power,social_media_buzz,marketing_spend_million,box_office_collection
242,Silent Legacy (2010),Thriller,72.79,2010,101,8.0,6.8,-0.6,47454,0.56,175029,57.41,224.3
243,Silent Horizon (2015),Horror,27.7,2015,162,7.1,8.0,0.01,41207,0.45,156993,19.8,120.48
244,Crimson Labyrinth (2015),Romance,12.58,2015,174,4.1,8.5,0.69,9645,0.59,195799,16.98,177.47
245,Neon Odyssey (2000),Thriller,146.29,2000,167,9.5,8.3,0.06,34941,0.83,199962,27.98,534.87
246,Golden Dream (2008),Thriller,130.8,2008,110,8.9,6.0,-0.75,43564,0.63,144535,37.96,263.41
247,Broken Legacy (2005),Comedy,60.06,2005,87,5.5,9.8,-0.5,41699,0.51,146720,12.96,148.35
248,Midnight Journey (2015),Comedy,62.64,2015,86,7.6,8.9,0.13,23454,0.88,81777,48.59,318.71
249,Quantum Shadow (2002),Adventure,189.28,2002,176,9.4,5.5,0.17,31836,0.92,108039,13.52,549.36
250,Silver Frontier (2019),Horror,197.6,2019,86,4.6,5.1,0.15,44084,0.6,191798,2.32,560.9
251,Midnight Echo (2003),Action,97.32,2003,106,6.9,5.8,-0.85,36317,0.56,86370,32.41,185.02
252,Fallen Empire (2018),Sci-Fi,161.48,2018,155,6.6,6.6,0.51,39551,0.73,152161,8.68,423.25
253,Hidden Horizon (2002),Drama,148.65,2002,88,6.4,8.9,0.82,27185,0.34,48939,42.5,398.01
254,Broken Empire (2018),Romance,62.98,2018,122,8.8,8.5,0.02,21131,0.78,172547,11.71,204.93
255,Lost Journey (2019),Comedy,16.42,2019,168,6.2,8.9,0.44,7074,0.85,134820,49.41,177.18
256,Final Labyrinth (2006),Romance,32.8,2006,154,4.4,5.6,0.83,32881,0.58,174388,29.28,209.66
257,Silver Shadow (2019),Sci-Fi,168.47,2019,157,4.4,7.4,0.29,26539,0.42,96516,34.84,264.08
258,Silver Labyrinth (2008),Sci-Fi,147.59,2008,136,4.2,5.6,0.35,5831,0.32,174398,12.82,324.06
259,Broken Legacy (2000),Horror,134.55,2000,115,6.4,4.6,0.44,30912,0.75,93965,10.51,408.22
260,Silver Echo (2007),Thriller,30.48,2007,110,8.2,8.0,-0.48,18821,0.49,74913,38.61,133.26
261,Silver Frontier (2006),Horror,129.79,2006,120,5.2,4.8,0.17,46096,0.62,119893,16.82,379.23
262,Midnight Horizon (2017),Drama,155.57,2017,110,7.7,7.9,0.68,25257,0.57,157414,24.38,470.86
263,Lost Legacy (2007),Action,172.82,2007,112,8.0,7.8,-0.41,17958,0.42,58378,29.81,495.22
264,Crimson Mirage (2000),Romance,7.58,2000,89,5.5,8.7,0.79,14558,0.66,41871,15.32,181.55
265,Midnight Labyrinth (2010),Drama,138.47,2010,158,7.5,4.8,0.24,35841,0.62,59989,48.13,401.47
266,Crimson Echo (2024),Adventure,8.72,2024,102,8.0,8.5,-0.15,35665,0.74,41708,56.49,68.14
267,Neon Odyssey (2024),Action,142.84,2024,99,6.7,9.8,0.25,918,0.48,29161,27.05,440.01
268,Silver Labyrinth (2017),Romance,128.95,2017,141,6.0,8.9,-0.2,17523,0.45,105169,55.22,329.68
269,Hidden Code (2022),Drama,33.93,2022,89,7.6,8.4,0.68,37857,0.87,149253,53.2,376.91
270,Silver Odyssey (2009),Comedy,154.39,2009,121,9.7,7.8,-0.04,17242,0.79,155722,11.63,328.3
271,Eternal Storm (2002),Romance,18.33,2002,170,6.5,6.4,0.8,18687,0.84,193521,12.06,201.96
272,Quantum Legacy (2006),Drama,166.15,2006,170,6.3,8.2,0.02,38472,0.39,23736,29.69,555.68
273,Hidden Frontier (2015),Sci-Fi,56.08,2015,106,6.7,8.2,0.32,41157,0.46,76387,32.5,172.03
274,Dark Odyssey (2015),Action,139.33,2015,136,4.4,7.7,1.0,48254,0.7,33805,21.79,448.32
275,Infinite Code (2024),Drama,185.12,2024,99,7.2,8.6,-0.71,4939,0.9,15429,20.15,468.93
276,Eternal Dream (2019),Comedy,71.27,2019,101,5.9,6.6,0.47,27294,0.92,147664,27.02,269.41
277,Infinite Odyssey (2016),Horror,103.06,2016,135,4.7,4.7,-0.72,10405,0.88,59230,42.05,356.39
278,Hidden Mirage (2001),Romance,95.31,2001,129,6.7,7.2,0.68,1365,0.33,63626,6.89,350.49
279,Midnight Legacy (2000),Adventure,35.73,2000,147,4.0,5.5,0.19,27143,0.87,65139,43.21,190.72
280,Golden Code (2015),Romance,120.11,2015,112,6.3,6.2,0.88,27426,0.93,175761,55.72,617.65
281,Hidden Code (2011),Romance,149.89,2011,143,4.6,4.1,0.73,42235,0.34,164760,46.28,435.69
282,Golden Horizon (2004),Comedy,183.79,2004,170,4.1,6.2,-0.85,46552,0.59,102664,13.12,252.85
283,Dark Frontier (2004),Action,170.91,2004,105,8.8,8.7,-0.73,44728,0.68,61007,7.07,391.89
284,Midnight Echo (2022),Romance,104.45,2022,126,9.3,7.1,0.2,31546,0.46,103602,30.44,375.91
285,Quantum Mirage (2008),Action,145.21,2008,165,5.2,4.1,0.04,5171,0.66,47567,57.47,211.24
286,Neon Empire (2008),Drama,161.15,2008,153,7.1,6.7,-0.66,49383,0.92,4475,49.51,442.42
287,Silent Code (2002),Sci-Fi,101.23,2002,166,5.6,5.7,-0.74,41820,0.91,129990,34.64,260.7
288,Golden Frontier (2018),Adventure,27.51,2018,101,6.9,6.8,0.13,25371,0.96,105864,10.29,326.71
289,Silent Labyrinth (2015),Sci-Fi,90.4,2015,152,6.5,6.3,-0.9,1926,0.64,53529,43.4,242.55
290,Lost Empire (2015),Action,169.28,2015,91,5.6,9.4,0.75,28585,0.59,22425,49.15,460.49
291,Broken Dream (2002),Action,121.35,2002,173,8.1,4.2,0.61,27892,0.77,177902,56.23,505.72
292,Final Legacy (2019),Sci-Fi,146.27,2019,124,4.7,8.0,0.57,38762,0.59,55152,37.5,335.56
293,Infinite Whisper (2023),Romance,41.13,2023,124,4.3,8.9,-0.97,47326,0.33,177745,31.84,89.19
294,Lost Storm (2021),Thriller,193.05,2021,127,8.5,9.6,-0.9,48362,0.8,96129,37.91,255.93
295,Hidden Mirage (2023),Thriller,83.8,2023,157,7.9,5.0,0.1,11557,0.5,159320,56.71,208.25
296,Eternal Dream (2000),Comedy,132.46,2000,167,6.9,7.1,0.99,33960,0.33,16169,38.43,344.98
297,Silver Dream (2023),Adventure,8.68,2023,135,6.7,4.3,-0.32,29671,0.31,70769,16.94,5.0
298,Golden Dream (2019),Horror,29.83,2019,157,6.9,6.9,-0.31,16736,0.95,3462,38.9,59.24
299,Crimson Dream (2010),Sci-Fi,157.5,2010,107,6.5,4.7,-0.73,49292,0.48,20616,53.03,451.56
300,Neon Mirage (2016),Sci-Fi,193.75,2016,179,6.3,8.9,0.35,34335,0.61,44627,34.89,717.35
301,Silver Echo (2007),Comedy,67.41,2007,116,6.9,4.7,0.29,1632,0.97,25430,31.16,281.37
302,Midnight Dream (2003),Adventure,12.25,2003,115,7.1,7.0,-0.8,8112,0.63,32877,44.54,5.0
303,Golden Frontier (2005),Thriller,75.37,2005,101,8.0,7.0,-0.07,32324,0.36,116213,40.34,173.92
304,Crimson Shadow (2007),Drama,8.41,2007,142,8.1,9.6,0.33,9933,0.69,96821,5.29,257.27
305,Dark Legacy (2019),Romance,42.51,2019,170,6.2,7.8,-0.01,31368,0.36,33014,44.07,201.01
306,Fallen Echo (2002),Romance,151.73,2002,119,6.4,5.7,0.35,1446,0.37,185544,25.64,479.02
307,Lost Whisper (2015),Drama,187.73,2015,114,6.2,5.4,0.63,44607,0.9,125024,56.57,646.32
308,Final Journey (2024),Drama,22.05,2024,148,7.1,4.7,0.37,2115,0.5,87750,58.31,231.98
309,Lost Odyssey (2002),Adventure,113.79,2002,137,6.6,8.4,0.23,13351,0.78,30392,28.03,348.63
310,Silent Journey (2024),Thriller,54.51,2024,135,9.2,8.0,0.71,8754,0.66,99766,58.19,184.79
311,Infinite Dream (2017),Comedy,32.12,2017,121,8.0,7.5,0.8,22599,0.46,151419,20.03,141.66
312,Infinite Dream (2013),Drama,47.7,2013,174,9.2,4.2,-0.22,33661,0.66,122071,41.59,137.82
313,Crimson Journey (2017),Comedy,117.66,2017,90,8.1,8.4,-0.65,33098,0.35,111612,6.35,277.51
314,Silent Odyssey (2001),Adventure,17.7,2001,118,9.6,7.7,0.64,26602,0.54,64935,10.41,284.71
315,Crimson Labyrinth (2021),Horror,89.67,2021,140,7.7,9.6,-0.57,24418,0.67,76706,52.14,224.23
316,Golden Mirage (2002),Action,31.37,2002,109,9.6,7.4,0.86,10193,0.46,79271,53.84,221.47
317,Midnight Whisper (2015),Romance,58.17,2015,97,4.9,5.8,-0.95,39470,0.76,33348,32.89,162.26
318,Broken Frontier (2008),Thriller,42.2,2008,147,4.3,6.2,0.84,15654,0.34,27539,21.71,260.76
319,Silver Mirage (2003),Romance,177.18,2003,150,7.4,5.0,0.18,888,0.64,13542,28.16,725.74
320,Silver Storm (2000),Thriller,143.06,2000,89,9.7,8.2,0.55,36765,0.8,99606,52.44,607.0
321,Golden Shadow (2003),Adventure,174.35,2003,159,6.4,8.1,-0.2,14401,0.6,154339,14.24,520.14
322,Midnight Code (2000),Action,79.78,2000,95,5.2,5.2,0.98,29807,0.91,132848,19.1,374.98
323,Dark Horizon (2013),Romance,66.12,2013,172,7.0,4.9,-0.54,8169,0.74,176291,47.56,119.8
324,Crimson Odyssey (2020),Action,79.21,2020,162,7.8,4.4,-0.47,35839,0.97,132695,56.25,290.3
325,Infinite Frontier (2015),Adventure,8.62,2015,178,5.8,9.3,-0.9,23592,0.5,194565,7.39,5.0
326,Eternal Code (2019),Thriller,146.32,2019,128,8.1,5.4,0.88,32424,0.96,20770,48.62,517.56
327,Final Whisper (2023),Drama,73.21,2023,169,9.7,6.0,-0.09,27060,0.72,106334,39.41,246.31
328,Silver Empire (2007),Horror,66.1,2007,153,9.2,5.6,0.35,27357,0.82,15723,15.38,393.26
329,Eternal Journey (2006),Romance,121.64,2006,86,5.7,6.4,0.37,45741,0.93,169615,45.84,425.8
330,Fallen Rebellion (2002),Action,90.07,2002,124,5.9,8.1,0.75,41534,0.69,32327,44.22,346.43
331,Silent Storm (2016),Sci-Fi,196.26,2016,121,6.2,9.0,0.33,47836,0.9,193646,10.24,808.98
332,Golden Dream (2000),Romance,74.47,2000,133,6.3,5.1,0.12,21514,0.68,165901,31.13,210.3
333,Dark Odyssey (2015),Romance,124.71,2015,159,4.6,8.0,0.42,34698,0.72,34055,45.98,532.08
334,Final Odyssey (2011),Romance,65.77,2011,120,8.4,6.0,0.5,14809,0.61,30764,13.11,289.81
335,Infinite Odyssey (2018),Comedy,198.17,2018,159,6.1,9.7,-0.63,30425,0.4,114385,28.84,693.19
336,Crimson Code (2021),Action,91.8,2021,157,9.1,5.7,-0.78,16676,0.69,53791,9.0,54.04
337,Fallen Horizon (2022),Action,128.66,2022,154,9.4,4.0,-0.85,21875,0.98,41723,19.8,429.0
338,Eternal Dream (2021),Romance,29.71,2021,118,4.1,7.0,-0.25,5567,0.85,154791,14.64,186.48
339,Lost Frontier (2013),Adventure,147.94,2013,142,9.7,4.9,-0.0,47896,0.82,100447,31.29,461.22
340,Neon Whisper (2005),Adventure,57.5,2005,121,8.1,4.3,0.23,32643,0.75,16882,10.19,337.98
341,Silent Echo (2005),Drama,92.48,2005,144,7.0,8.0,0.92,18922,0.54,79732,24.22,344.16
342,Eternal Odyssey (2012),Romance,177.21,2012,96,6.3,8.2,-0.34,21017,0.42,184309,17.96,607.01
343,Golden Shadow (2018),Comedy,194.26,2018,116,7.0,6.7,0.52,29014,0.46,28092,45.27,567.27
344,Broken Storm (2021),Thriller,87.79,2021,165,5.9,7.9,0.06,2715,0.3,117889,42.58,112.14
345,Golden Code (2007),Comedy,167.79,2007,88,7.6,7.1,-0.56,20240,0.77,22673,7.51,234.11
346,Eternal Storm (2001),Adventure,15.4,2001,117,4.5,7.7,0.23,16986,0.87,130980,57.3,215.64
347,Silent Code (2020),Drama,170.28,2020,127,7.6,7.5,0.93,25220,0.49,173710,45.19,678.59
348,Crimson Legacy (2000),Adventure,127.75,2000,93,5.6,7.9,-0.75,9446,0.36,151913,37.73,282.39
349,Neon Rebellion (2014),Adventure,100.3,2014,135,4.1,5.2,0.01,12749,0.54,36512,29.71,379.18
350,Midnight Dream (2000),Adventure,178.54,2000,178,7.2,5.6,-0.9,23687,0.5,19737,12.32,285.83
351,Fallen Echo (2004),Romance,169.84,2004,104,7.4,6.6,-0.36,39564,0.62,33061,57.8,401.45
352,Dark Horizon (2015),Adventure,62.9,2015,123,6.5,6.6,0.24,48431,0.48,146761,2.46,328.38
353,Hidden Journey (2018),Action,159.34,2018,107,4.4,8.5,0.68,6962,0.54,169842,42.16,517.34
354,Quantum Echo (2003),Horror,24.4,2003,125,9.2,6.1,0.46,43290,0.94,4966,31.43,184.08
355,Eternal Shadow (2002),Sci-Fi,165.44,2002,128,7.5,4.9,-0.07,12401,0.53,129702,54.35,481.08
356,Final Mirage (2016),Romance,136.71,2016,119,4.7,5.5,0.82,47283,0.85,98053,24.08,510.84
357,Infinite Journey (2016),Drama,22.13,2016,107,7.0,5.2,-0.39,582,0.74,183965,32.08,166.33
358,Lost Shadow (2011),Action,138.2,2011,142,6.9,8.2,0.51,42771,0.54,47534,45.06,463.16
359,Crimson Dream (2013),Comedy,118.2,2013,132,4.4,6.7,-0.05,24847,0.87,195202,4.76,408.37
360,Eternal Echo (2020),Adventure,120.94,2020,171,7.5,8.1,0.8,47068,0.72,108088,5.16,355.13
361,Neon Journey (2005),Thriller,61.72,2005,142,8.7,6.4,0.59,6252,0.31,20790,14.28,162.43
362,Infinite Journey (2002),Thriller,56.97,2002,141,8.3,9.2,0.8,28770,0.35,53104,10.49,234.64
363,Silver Shadow (2008),Horror,153.69,2008,171,5.2,9.7,-0.57,39490,0.83,115507,2.37,516.94
364,Hidden Mirage (2004),Romance,55.08,2004,123,9.0,7.9,0.34,45391,0.61,186287,38.13,238.28
365,Quantum Shadow (2023),Comedy,92.02,2023,112,6.0,9.0,0.48,4168,0.58,92131,48.16,279.17
366,Quantum Echo (2016),Horror,140.48,2016,148,9.5,6.9,0.48,21130,0.4,14185,57.51,486.14
367,Broken Empire (2013),Sci-Fi,20.53,2013,146,4.4,9.4,0.01,11495,0.41,11806,27.57,75.03
368,Broken Echo (2020),Sci-Fi,120.94,2020,167,6.8,8.8,-0.98,35330,0.86,150327,18.22,417.11
369,Broken Dream (2002),Horror,119.93,2002,146,7.5,9.8,-0.48,29272,0.88,124970,52.11,241.52
370,Crimson Dream (2000),Drama,138.42,2000,178,5.4,7.6,-0.35,42239,0.69,18010,50.97,86.86
371,Midnight Rebellion (2019),Thriller,77.14,2019,169,8.5,8.5,0.7,35666,0.51,5766,38.24,306.68
372,Broken Mirage (2020),Comedy,92.55,2020,172,7.6,7.1,0.68,11696,0.95,9217,17.84,421.45
373,Quantum Frontier (2022),Romance,69.34,2022,169,4.1,5.5,-0.79,19214,0.74,167888,54.69,95.89
374,Quantum Labyrinth (2000),Adventure,162.59,2000,110,7.5,6.1,0.9,46192,0.86,42581,12.35,678.31
375,Golden Horizon (2002),Action,30.47,2002,135,6.9,9.2,-0.64,30868,0.3,112681,4.53,30.66
376,Neon Odyssey (2017),Romance,192.78,2017,134,5.1,4.3,-0.17,46080,0.62,94597,48.2,333.94
377,Fallen Odyssey (2024),Romance,128.79,2024,120,9.8,7.4,-0.57,29336,0.91,52812,34.69,473.0
378,Hidden Mirage (2009),Comedy,177.95,2009,110,9.2,6.2,0.72,17311,0.54,74203,16.3,578.77
379,Lost Rebellion (2021),Thriller,88.12,2021,117,5.7,6.2,0.5,22261,0.81,182965,40.91,313.37
380,Infinite Rebellion (2002),Comedy,69.79,2002,152,7.1,9.1,-0.29,27566,0.76,118760,46.47,301.66
381,Infinite Mirage (2007),Action,180.64,2007,157,5.8,9.0,0.36,35384,0.41,41671,50.98,575.34
382,Hidden Frontier (2013),Horror,24.28,2013,92,8.5,7.5,-0.63,43781,0.84,106029,18.36,187.86
383,Lost Code (2023),Comedy,27.84,2023,150,9.4,5.6,-0.24,5941,0.38,21117,3.48,145.0
384,Infinite Journey (2017),Drama,63.37,2017,177,6.1,6.8,-0.25,47524,0.81,32178,31.58,374.11
385,Lost Echo (2014),Romance,192.16,2014,107,8.7,6.4,-0.52,26461,0.99,71000,51.65,440.42
386,Fallen Odyssey (2021),Thriller,128.45,2021,154,6.9,6.1,0.75,10646,0.97,61118,14.05,496.91
387,Final Empire (2022),Adventure,113.07,2022,139,6.3,4.6,0.36,33857,0.86,133917,26.43,443.98
388,Dark Legacy (2001),Sci-Fi,142.54,2001,127,9.4,7.2,-0.44,33766,0.67,78965,16.87,384.34
389,Lost Echo (2009),Action,86.41,2009,105,7.0,5.8,-0.52,16813,0.77,156091,2.78,363.36
390,Dark Journey (2001),Sci-Fi,152.82,2001,106,6.7,7.8,-0.96,41172,0.81,102062,54.11,352.33
391,Lost Horizon (2016),Romance,81.68,2016,93,7.9,5.9,-0.31,27898,0.31,57729,9.83,215.48
392,Dark Odyssey (2007),Comedy,166.14,2007,118,5.5,6.5,0.05,42989,0.37,188541,46.47,503.02
393,Fallen Horizon (2000),Sci-Fi,57.12,2000,143,5.9,4.3,-0.44,9824,0.72,151334,22.1,118.03
394,Silver Frontier (2008),Drama,59.12,2008,110,9.4,9.8,0.4,7932,0.3,135476,18.11,203.79
395,Silver Empire (2010),Comedy,106.86,2010,85,7.9,6.9,-0.18,39224,0.94,196657,56.58,436.63
396,Neon Echo (2021),Romance,89.0,2021,89,8.8,4.1,-0.37,21367,0.64,50534,40.12,297.93
397,Crimson Mirage (2015),Sci-Fi,131.38,2015,125,5.6,7.1,0.88,34859,0.48,55162,41.84,497.38
398,Silver Dream (2006),Adventure,76.04,2006,147,7.2,9.0,-0.47,4907,0.58,180550,46.06,112.56
399,Neon Frontier (2009),Horror,49.96,2009,106,9.6,8.5,-0.2,31471,0.9,43249,21.77,191.38
400,Infinite Labyrinth (2022),Action,96.61,2022,152,5.8,8.1,-0.24,47591,0.95,93964,34.69,426.95
401,Fallen Code (2002),Sci-Fi,114.39,2002,132,4.9,4.8,-0.52,36992,0.38,137140,17.67,173.75
402,Hidden Horizon (2017),Adventure,32.81,2017,150,7.0,7.8,-0.57,26791,0.84,178808,50.4,106.72
403,Golden Rebellion (2024),Horror,113.56,2024,100,6.2,8.4,-0.4,49854,0.7,142301,36.76,376.53
404,Fallen Code (2023),Horror,67.26,2023,164,4.9,7.3,0.73,45419,0.71,78444,16.12,343.02
405,Silent Journey (2012),Sci-Fi,81.53,2012,137,9.2,9.2,0.53,41569,0.85,175484,54.19,277.88
406,Silent Odyssey (2006),Thriller,59.47,2006,170,9.7,5.6,0.36,12869,0.46,91997,35.69,210.72
407,Dark Mirage (2024),Sci-Fi,186.63,2024,149,7.3,5.4,-0.09,30791,0.67,45454,30.71,392.92
408,Crimson Echo (2003),Romance,138.25,2003,163,8.5,9.0,0.02,17652,0.52,119670,4.0,317.53
409,Silent Echo (2012),Horror,56.18,2012,148,9.0,7.6,-0.47,638,0.37,37942,54.77,199.3
410,Midnight Mirage (2019),Action,130.78,2019,172,8.1,4.0,-0.85,49872,0.37,91420,57.23,336.97
411,Silent Echo (2000),Romance,170.47,2000,152,4.3,6.0,-0.34,3025,0.4,59070,34.63,469.1
412,Neon Whisper (2007),Drama,83.32,2007,147,4.9,9.0,-0.01,10137,0.73,69640,27.67,354.31
413,Midnight Whisper (2013),Comedy,166.84,2013,146,4.4,4.2,-0.89,48824,0.37,151393,22.85,442.93
414,Crimson Horizon (2015),Sci-Fi,35.11,2015,166,4.1,4.0,-0.82,34877,0.7,15017,17.55,69.37
415,Silver Storm (2013),Thriller,165.44,2013,165,5.8,5.6,-0.47,15033,0.71,43673,35.32,416.63
416,Lost Odyssey (2011),Action,110.36,2011,155,6.3,9.3,-0.27,22327,0.93,115118,9.43,323.0
417,Eternal Legacy (2018),Thriller,48.48,2018,129,5.4,9.2,-0.21,46839,0.74,51587,55.31,189.07
418,Final Shadow (2022),Thriller,84.39,2022,136,4.4,7.0,-0.76,49850,0.99,136637,12.21,180.13
419,Infinite Whisper (2014),Thriller,197.66,2014,158,7.1,7.2,-0.55,22868,0.32,79761,45.24,485.71
420,Crimson Legacy (2001),Sci-Fi,157.79,2001,149,5.6,5.9,-0.48,26236,0.79,156393,19.8,275.92
421,Midnight Horizon (2001),Action,117.14,2001,86,8.6,5.4,-0.86,18253,0.32,60541,15.11,348.56
422,Eternal Legacy (2022),Action,27.46,2022,133,4.0,8.7,-0.35,31206,0.81,52352,34.36,167.3
423,Eternal Journey (2021),Horror,86.47,2021,106,8.9,4.6,-0.86,4071,0.57,31623,46.38,162.93
424,Infinite Horizon (2018),Thriller,56.3,2018,113,9.5,6.8,0.41,27298,0.73,159699,44.15,312.89
425,Golden Storm (2024),Horror,18.85,2024,119,8.2,7.7,-0.23,33756,0.52,51822,15.56,14.78
426,Neon Empire (2021),Horror,110.73,2021,165,8.3,4.6,-0.35,36808,0.41,177701,21.17,209.55
427,Eternal Odyssey (2021),Comedy,178.39,2021,160,9.4,7.0,-0.75,47919,0.81,86284,52.39,527.22
428,Golden Horizon (2016),Sci-Fi,136.74,2016,108,5.2,7.3,-0.55,11559,0.93,42184,43.95,359.8
429,Fallen Mirage (2019),Sci-Fi,53.69,2019,178,9.8,8.3,-0.53,27503,0.43,132918,43.34,145.07
430,Eternal Rebellion (2009),Romance,116.85,2009,114,8.5,5.4,0.97,26953,0.94,164464,17.6,634.07
431,Silver Dream (2005),Adventure,188.93,2005,168,8.2,5.7,0.67,31124,0.4,65801,47.94,476.02
432,Neon Mirage (2014),Horror,145.97,2014,126,6.1,7.3,-0.97,9556,0.81,114515,22.79,455.07
433,Golden Horizon (2021),Sci-Fi,139.45,2021,155,7.2,9.7,0.23,19064,0.97,186659,25.28,403.05
434,Neon Dream (2010),Thriller,193.79,2010,134,7.8,5.3,-0.49,11720,0.4,103373,18.68,303.34
435,Final Mirage (2004),Adventure,160.78,2004,155,7.6,9.7,-0.79,11790,0.6,118644,9.04,403.48
436,Quantum Labyrinth (2000),Drama,31.64,2000,144,8.1,8.1,0.41,20518,0.54,54539,26.38,133.34
437,Crimson Labyrinth (2007),Thriller,72.79,2007,114,4.5,8.8,-0.74,17119,0.57,25031,2.98,156.47
438,Infinite Horizon (2020),Action,193.2,2020,96,6.1,4.5,-0.11,16531,0.83,93373,28.44,435.83
439,Dark Frontier (2011),Sci-Fi,100.49,2011,133,6.5,5.7,0.26,34256,0.76,138983,44.05,385.46
440,Fallen Whisper (2011),Adventure,26.77,2011,179,5.5,4.3,0.11,18266,0.98,174615,57.72,165.91
441,Hidden Dream (2004),Sci-Fi,94.43,2004,166,5.0,6.2,0.96,9506,0.43,122436,6.56,333.96
442,Crimson Dream (2006),Romance,140.91,2006,130,4.8,9.7,0.57,44426,0.68,123373,18.31,475.13
443,Broken Journey (2003),Horror,199.52,2003,127,6.1,4.6,0.55,14082,0.61,95084,30.66,657.33
444,Silent Journey (2005),Drama,68.16,2005,86,6.9,7.3,-0.29,26765,0.94,51368,11.88,382.18
445,Hidden Echo (2012),Sci-Fi,105.25,2012,159,4.4,4.0,-0.98,16408,0.31,121241,8.78,119.64
446,Quantum Journey (2019),Romance,176.54,2019,164,9.5,8.1,0.47,6129,0.99,155697,28.23,524.26
447,Silver Rebellion (2014),Romance,74.28,2014,138,8.4,5.1,1.0,19370,0.64,79448,35.68,396.02
448,Dark Storm (2002),Drama,26.31,2002,119,8.2,4.8,-0.19,18549,0.74,118399,49.57,134.58
449,Quantum Labyrinth (2022),Thriller,190.04,2022,136,5.0,6.0,0.97,11327,0.55,76014,59.87,707.33
450,Silver Horizon (2007),Thriller,100.25,2007,117,7.5,8.5,-0.72,4486,0.9,61501,46.91,299.63
451,Hidden Storm (2019),Thriller,103.04,2019,169,7.1,4.6,-0.41,41454,0.69,164897,14.84,368.15
452,Silent Odyssey (2015),Comedy,126.13,2015,168,9.7,5.3,-0.66,2323,0.76,192904,45.38,164.71
453,Silver Storm (2012),Horror,5.69,2012,156,8.3,4.0,-0.05,22220,0.75,2304,33.15,81.77
454,Crimson Shadow (2017),Adventure,186.57,2017,135,7.3,9.6,0.59,20972,0.55,51782,28.15,516.22
455,Neon Horizon (2009),Horror,75.48,2009,110,8.9,7.4,-0.32,1110,0.35,54232,56.27,132.2
456,Broken Storm (2018),Thriller,82.4,2018,146,4.9,8.2,0.81,26411,0.87,87223,42.72,421.03
457,Silver Journey (2016),Drama,38.95,2016,145,4.1,7.8,0.09,37136,0.5,138075,41.54,161.08
458,Golden Empire (2023),Comedy,78.74,2023,110,8.0,4.8,-0.07,21209,0.89,125046,2.68,229.32
459,Broken Code (2018),Horror,161.77,2018,121,4.6,7.5,0.57,12384,0.73,148868,52.17,482.1
460,Hidden Storm (2022),Thriller,161.0,2022,114,4.7,4.8,-0.8,21319,0.55,51770,48.01,410.89
461,Lost Legacy (2004),Comedy,187.48,2004,179,8.3,6.3,0.55,38213,0.72,71672,19.34,637.38
462,Broken Frontier (2020),Adventure,83.63,2020,95,5.6,7.3,-0.51,22056,0.75,3777,18.94,197.21
463,Dark Labyrinth (2022),Drama,143.2,2022,137,7.6,7.2,-0.44,47176,0.79,198347,5.1,396.28
464,Lost Frontier (2008),Thriller,103.91,2008,125,9.3,4.7,0.2,49993,0.88,186123,4.95,405.6
465,Fallen Legacy (2011),Adventure,161.78,2011,89,5.8,4.2,0.8,13722,0.41,95626,40.78,564.04
466,Final Horizon (2020),Action,143.95,2020,150,5.3,8.6,0.16,21567,0.96,116606,12.8,393.14
467,Eternal Legacy (2000),Adventure,76.74,2000,97,4.6,8.2,0.3,11518,0.59,158896,55.57,355.85
468,Crimson Shadow (2000),Sci-Fi,70.65,2000,147,4.8,4.5,0.55,37099,0.9,41353,50.86,319.28
469,Midnight Storm (2014),Drama,54.23,2014,166,4.4,4.7,-0.48,2879,0.45,178593,22.24,231.12
470,Final Shadow (2001),Adventure,117.42,2001,174,4.5,9.2,0.65,22989,0.32,29658,24.04,316.91
471,Quantum Mirage (2021),Adventure,192.95,2021,109,6.5,8.5,-0.16,46658,0.7,72157,20.98,405.32
472,Silver Dream (2015),Romance,44.01,2015,128,5.9,9.8,-0.65,48571,0.53,163897,7.36,143.08
473,Neon Shadow (2024),Romance,23.57,2024,98,8.1,5.5,-0.3,12894,0.99,156263,3.82,168.81
474,Dark Frontier (2007),Adventure,28.28,2007,153,9.0,6.8,-0.51,14917,0.37,144439,28.22,152.88
475,Silent Dream (2012),Adventure,157.7,2012,143,8.6,5.4,-0.54,28349,0.33,2503,56.7,308.23
476,Dark Odyssey (2020),Drama,73.27,2020,140,7.1,7.6,-0.43,35707,0.33,53379,55.2,133.25
477,Golden Dream (2000),Romance,48.75,2000,136,4.6,4.7,-0.64,24790,0.45,1827,48.97,71.64
478,Silver Empire (2015),Horror,73.8,2015,150,8.1,4.7,0.34,15615,0.71,20615,38.46,345.51
479,Lost Journey (2006),Drama,130.84,2006,152,6.1,4.4,0.16,33252,0.65,53025,51.66,407.59
480,Golden Labyrinth (2004),Action,111.62,2004,96,4.5,8.0,0.3,46902,0.55,141881,31.87,235.66
481,Eternal Odyssey (2021),Drama,150.0,2021,159,8.9,6.9,-0.31,44999,0.36,79891,12.45,442.49
482,Silver Shadow (2022),Thriller,71.12,2022,152,6.0,7.6,0.54,24741,0.46,125065,41.68,294.08
483,Infinite Dream (2002),Thriller,93.15,2002,127,5.3,9.1,-0.74,49521,0.43,88772,55.4,247.96
